Time: 12h 4m, Epoch [19/20],Loss: 0.1984
Time: 12h 5m, Epoch [19/20],Loss: 0.1763
Time: 12h 6m, Epoch [19/20],Loss: 0.1793
Time: 12h 8m, Epoch [19/20],Loss: 0.1944
Time: 12h 9m, Epoch [19/20],Loss: 0.1780
Time: 12h 10m, Epoch [19/20],Loss: 0.1663
Time: 12h 12m, Epoch [19/20],Loss: 0.1614
Time: 12h 13m, Epoch [19/20],Loss: 0.1644
Time: 12h 14m, Epoch [19/20],Loss: 0.1783
Time: 12h 15m, Epoch [19/20],Loss: 0.1622
Time: 12h 17m, Epoch [19/20],Loss: 0.1818
Time: 12h 18m, Epoch [19/20],Loss: 0.1740
Time: 12h 19m, Epoch [19/20],Loss: 0.1684
Time: 12h 20m, Epoch [19/20],Loss: 0.1416
Time: 12h 22m, Epoch [19/20],Loss: 0.1911
Time: 12h 23m, Epoch [19/20],Loss: 0.1632
Time: 12h 24m, Epoch [19/20],Loss: 0.1719
Time: 12h 25m, Epoch [19/20],Loss: 0.2067
Time: 12h 26m, Epoch [19/20],Loss: 0.1848
Time: 12h 28m, Epoch [19/20],Loss: 0.2086
Time: 12h 29m, Epoch [19/20],Loss: 0.1900
Time: 12h 30m, Epoch [19/20],Loss: 0.1998
Time: 12h 31m, Epoch [19/20],Loss: 0.2049
Time: 12h 33m, Epoch [19/20],Loss: 0.1954
Time: 12h 34m, Epoch [19/20],Loss: 0.1869
Test: Epoch [19/20], Loss: 0.1678
Time: 12h 37m, Epoch [20/20],Loss: 0.2175
Time: 12h 39m, Epoch [20/20],Loss: 0.1845
Time: 12h 40m, Epoch [20/20],Loss: 0.1524
Time: 12h 41m, Epoch [20/20],Loss: 0.1911
Time: 12h 43m, Epoch [20/20],Loss: 0.1496
Time: 12h 44m, Epoch [20/20],Loss: 0.1774
Time: 12h 45m, Epoch [20/20],Loss: 0.1967
Time: 12h 46m, Epoch [20/20],Loss: 0.2208
Time: 12h 48m, Epoch [20/20],Loss: 0.1892
Time: 12h 49m, Epoch [20/20],Loss: 0.1927
Time: 12h 50m, Epoch [20/20],Loss: 0.2231
Time: 12h 51m, Epoch [20/20],Loss: 0.1565
Time: 12h 53m, Epoch [20/20],Loss: 0.1637
Time: 12h 54m, Epoch [20/20],Loss: 0.2142
Time: 12h 55m, Epoch [20/20],Loss: 0.2198
Time: 12h 57m, Epoch [20/20],Loss: 0.2156
Time: 12h 58m, Epoch [20/20],Loss: 0.1677
Time: 12h 59m, Epoch [20/20],Loss: 0.1869
Time: 13h 0m, Epoch [20/20],Loss: 0.2068
Time: 13h 2m, Epoch [20/20],Loss: 0.1945
Time: 13h 3m, Epoch [20/20],Loss: 0.1762
Time: 13h 4m, Epoch [20/20],Loss: 0.2065
Time: 13h 6m, Epoch [20/20],Loss: 0.1632
Time: 13h 7m, Epoch [20/20],Loss: 0.1748
Time: 13h 8m, Epoch [20/20],Loss: 0.1969
Time: 13h 9m, Epoch [20/20],Loss: 0.1678
Test: Epoch [20/20], Loss: 0.1676
